name,M,N,K,run,dtype,iterations,pair,baseline_ms,h256_ms,overhead_pct
klein4_double_ffn_down,4096,3072,9216,confirmation,bf16,20,39,15.429900,15.186150,-1.5797
klein4_double_ffn_down,4096,3072,9216,confirmation,bf16,20,40,15.120950,15.223500,0.6782
klein4_double_ffn_down,4096,3072,9216,confirmation,bf16,20,41,14.958200,15.004750,0.3112
klein4_double_ffn_down,4096,3072,9216,confirmation,bf16,20,42,15.056150,15.086200,0.1996
klein4_double_ffn_down,4096,3072,9216,confirmation,bf16,20,43,15.155100,15.309050,1.0158
klein4_double_ffn_down,4096,3072,9216,confirmation,bf16,20,44,14.972500,15.243400,1.8093
klein4_double_ffn_down,4096,3072,9216,confirmation,bf16,20,45,15.083150,14.946300,-0.9073
klein4_double_ffn_down,4096,3072,9216,confirmation,bf16,20,46,15.148700,15.116850,-0.2102
klein4_double_ffn_down,4096,3072,9216,confirmation,bf16,20,47,15.090500,15.245000,1.0238
klein4_double_ffn_down,4096,3072,9216,confirmation,bf16,20,48,15.411850,14.944050,-3.0353
klein4_double_ffn_down,4096,3072,9216,confirmation,bf16,20,49,15.304650,15.137300,-1.0935
klein4_double_ffn_down,4096,3072,9216,confirmation,bf16,20,50,15.220950,15.120800,-0.6580
klein4_double_ffn_down,4096,3072,9216,confirmation,bf16,20,51,15.438550,14.935600,-3.2578
klein4_double_ffn_down,4096,3072,9216,confirmation,bf16,20,52,15.261900,15.024800,-1.5535
klein4_double_ffn_down,4096,3072,9216,confirmation,bf16,20,53,14.959450,15.304950,2.3096
klein4_double_ffn_down,4096,3072,9216,confirmation,bf16,20,54,15.233300,15.242800,0.0624
klein4_double_ffn_down,4096,3072,9216,confirmation,bf16,20,55,15.110800,15.186900,0.5036
klein4_double_ffn_down,4096,3072,9216,confirmation,bf16,20,56,15.315400,14.994400,-2.0959
klein4_double_ffn_down,4096,3072,9216,confirmation,bf16,20,57,15.205450,15.052800,-1.0039
klein4_double_ffn_down,4096,3072,9216,confirmation,bf16,20,58,15.402950,15.102850,-1.9483
klein4_double_ffn_down,4096,3072,9216,confirmation,bf16,20,59,15.256100,15.178150,-0.5109
klein4_double_ffn_down,4096,3072,9216,confirmation,bf16,20,60,15.263650,15.218750,-0.2942
klein4_double_ffn_down,4096,3072,9216,confirmation,bf16,20,61,15.208400,15.264100,0.3662
klein4_double_ffn_down,4096,3072,9216,confirmation,bf16,20,62,15.142400,15.219500,0.5092
klein4_double_ffn_down,4096,3072,9216,confirmation,bf16,20,63,15.298350,15.307750,0.0614
klein4_double_ffn_down,4096,3072,9216,confirmation,bf16,20,64,15.214450,15.132750,-0.5370
klein4_double_ffn_down,4096,3072,9216,confirmation,bf16,20,65,15.127100,15.026850,-0.6627
klein4_double_ffn_down,4096,3072,9216,confirmation,bf16,20,66,15.208100,15.062200,-0.9594
klein4_double_ffn_down,4096,3072,9216,confirmation,bf16,20,67,15.266600,15.366650,0.6554
klein4_double_ffn_down,4096,3072,9216,confirmation,bf16,20,68,15.210800,14.975650,-1.5459
klein4_double_ffn_down,4096,3072,9216,confirmation,bf16,20,69,15.414950,14.984500,-2.7924
klein4_double_ffn_down,4096,3072,9216,confirmation,bf16,20,70,15.474950,15.015700,-2.9677
klein4_double_ffn_down,4096,3072,9216,confirmation,bf16,20,71,14.947850,14.969750,0.1465
klein4_double_ffn_down,4096,3072,9216,confirmation,bf16,20,72,15.242600,15.231450,-0.0732
klein4_double_ffn_down,4096,3072,9216,confirmation,bf16,20,73,15.263300,15.171000,-0.6047
klein4_double_ffn_down,4096,3072,9216,confirmation,bf16,20,74,14.930500,15.264350,2.2360
klein4_double_ffn_down,4096,3072,9216,confirmation,bf16,20,75,15.138150,15.392900,1.6828
klein4_double_ffn_down,4096,3072,9216,confirmation,bf16,20,76,15.264650,15.398500,0.8769
klein4_double_ffn_down,4096,3072,9216,confirmation,bf16,20,77,15.126900,15.109200,-0.1170
klein4_double_ffn_down,4096,3072,9216,confirmation,bf16,20,78,15.035800,15.084850,0.3262
klein4_double_ffn_down,4096,3072,9216,confirmation,bf16,20,79,15.151650,15.260800,0.7204
klein4_double_ffn_down,4096,3072,9216,confirmation,bf16,20,80,15.374250,15.242250,-0.8586
klein4_double_ffn_down,4096,3072,9216,confirmation,bf16,20,81,15.256950,15.057300,-1.3086
klein4_double_ffn_down,4096,3072,9216,confirmation,bf16,20,82,15.393800,15.004000,-2.5322
klein4_double_ffn_down,4096,3072,9216,confirmation,bf16,20,83,15.415500,15.240350,-1.1362
klein4_double_ffn_down,4096,3072,9216,confirmation,bf16,20,84,14.925250,17.150400,14.9086
klein4_double_ffn_down,4096,3072,9216,confirmation,bf16,20,85,15.380700,15.035400,-2.2450
klein4_double_ffn_down,4096,3072,9216,confirmation,bf16,20,86,14.928950,15.109900,1.2121
klein4_double_ffn_down,4096,3072,9216,confirmation,bf16,20,87,15.088700,15.245300,1.0379
klein4_double_ffn_down,4096,3072,9216,confirmation,bf16,20,88,15.236900,15.212150,-0.1624
klein4_double_ffn_down,4096,3072,9216,confirmation,bf16,20,89,15.159700,15.128850,-0.2035
klein4_double_ffn_down,4096,3072,9216,confirmation,bf16,20,90,15.285200,15.321100,0.2349
klein4_double_ffn_down,4096,3072,9216,confirmation,bf16,20,91,15.166800,15.037550,-0.8522
klein4_double_ffn_down,4096,3072,9216,confirmation,bf16,20,92,15.107050,15.112900,0.0387
klein4_double_ffn_down,4096,3072,9216,confirmation,bf16,20,93,15.264200,15.061600,-1.3273
klein4_double_ffn_down,4096,3072,9216,confirmation,bf16,20,94,15.292150,15.480050,1.2287
klein4_double_ffn_down,4096,3072,9216,confirmation,bf16,20,95,15.098300,15.199050,0.6673
klein4_double_ffn_down,4096,3072,9216,confirmation,bf16,20,96,15.398000,15.046950,-2.2798
klein4_double_ffn_down,4096,3072,9216,confirmation,bf16,20,97,15.304650,15.484800,1.1771
klein4_double_ffn_down,4096,3072,9216,confirmation,bf16,20,98,15.134400,15.090050,-0.2930
klein4_double_ffn_down,4096,3072,9216,confirmation,bf16,20,99,15.045600,14.974050,-0.4756
klein4_double_ffn_down,4096,3072,9216,confirmation,bf16,20,100,15.292100,14.989650,-1.9778
klein9_single_in,4608,36864,4096,sweep,bf16,10,0,71.679800,69.969900,-2.3855
klein9_single_in,4608,36864,4096,sweep,bf16,10,1,67.936600,69.610400,2.4638
klein9_single_in,4608,36864,4096,sweep,bf16,10,2,68.852400,70.276800,2.0688
klein9_single_in,4608,36864,4096,sweep,bf16,10,3,71.096600,69.978200,-1.5731
klein9_single_in,4608,36864,4096,sweep,bf16,10,4,69.235600,70.955600,2.4843
klein9_single_in,4608,36864,4096,sweep,bf16,10,5,70.972200,70.211300,-1.0721
klein9_single_in,4608,36864,4096,sweep,bf16,10,6,67.243500,70.253200,4.4758
klein9_single_in,4608,36864,4096,sweep,bf16,10,7,69.971600,71.767000,2.5659
klein9_single_in,4608,36864,4096,sweep,bf16,10,8,69.879300,69.774300,-0.1503
klein9_single_in,4608,36864,4096,sweep,bf16,10,9,72.038600,69.191900,-3.9516
klein9_single_in,4608,36864,4096,sweep,bf16,10,10,70.102900,68.553700,-2.2099
klein9_single_in,4608,36864,4096,sweep,bf16,10,11,69.927800,70.650300,1.0332
klein9_single_in,4608,36864,4096,sweep,bf16,10,12,70.063300,69.706100,-0.5098
klein9_single_in,4608,36864,4096,sweep,bf16,10,13,70.203900,68.088100,-3.0138
klein9_single_in,4608,36864,4096,sweep,bf16,10,14,70.139800,70.303100,0.2328
klein9_single_in,4608,36864,4096,sweep,bf16,10,15,68.082900,69.644900,2.2943
klein9_single_in,4608,36864,4096,sweep,bf16,10,16,70.285500,71.741000,2.0708
klein9_single_in,4608,36864,4096,sweep,bf16,10,17,69.788100,69.968900,0.2591
klein9_single_in,4608,36864,4096,sweep,bf16,10,18,70.807800,69.019700,-2.5253
klein9_single_in,4608,36864,4096,sweep,bf16,10,19,67.552600,69.702500,3.1826
klein9_single_in,4608,36864,4096,sweep,bf16,10,20,69.874800,70.086100,0.3024
klein9_single_in,4608,36864,4096,sweep,bf16,10,21,71.707100,71.476100,-0.3221
klein9_single_in,4608,36864,4096,sweep,bf16,10,22,69.865600,69.634300,-0.3311
klein9_single_in,4608,36864,4096,sweep,bf16,10,23,69.016400,67.633800,-2.0033
klein9_single_in,4608,36864,4096,sweep,bf16,10,24,70.637900,71.208800,0.8082
klein9_single_in,4608,36864,4096,sweep,bf16,10,25,70.348600,70.720700,0.5289
klein9_single_in,4608,36864,4096,sweep,bf16,10,26,70.801300,70.095400,-0.9970
klein9_single_in,4608,36864,4096,sweep,bf16,10,27,70.079300,71.471800,1.9870
klein9_single_in,4608,36864,4096,sweep,bf16,10,28,70.027800,69.998400,-0.0420
klein9_single_in,4608,36864,4096,sweep,bf16,10,29,71.772900,69.995000,-2.4771
klein9_single_in,4608,36864,4096,sweep,bf16,10,30,69.755400,70.127900,0.5340
klein9_single_in,4608,36864,4096,sweep,bf16,10,31,70.184000,69.863600,-0.4565
klein9_single_in,4608,36864,4096,sweep,bf16,10,32,69.987200,70.325900,0.4839
klein9_single_in,4608,36864,4096,sweep,bf16,10,33,69.928200,69.839600,-0.1267
klein9_single_in,4608,36864,4096,sweep,bf16,10,34,70.897900,70.317700,-0.8184
klein9_single_in,4608,36864,4096,sweep,bf16,10,35,70.268200,67.050800,-4.5787
klein9_single_in,4608,36864,4096,sweep,bf16,10,36,71.209600,69.850600,-1.9085
klein9_single_in,4608,36864,4096,sweep,bf16,10,37,69.909600,70.361900,0.6470
klein9_single_in,4608,36864,4096,sweep,bf16,10,38,69.723600,70.196700,0.6785
klein9_single_in,4608,36864,4096,sweep,bf16,10,39,68.515800,69.675600,1.6927
klein9_single_in,4608,36864,4096,sweep,bf16,10,40,70.886700,70.299400,-0.8285
klein9_single_in,4608,36864,4096,sweep,bf16,10,41,69.733800,70.011700,0.3985
klein9_single_in,4608,36864,4096,sweep,bf16,10,42,68.969000,71.856900,4.1872
klein9_single_in,4608,36864,4096,sweep,bf16,10,43,70.409200,71.835100,2.0252
klein9_single_in,4608,36864,4096,sweep,bf16,10,44,72.859600,71.529900,-1.8250
klein9_single_in,4608,36864,4096,sweep,bf16,10,45,70.378200,70.119200,-0.3680
klein9_single_in,4608,36864,4096,sweep,bf16,10,46,70.668700,70.937500,0.3804
klein9_single_in,4608,36864,4096,sweep,bf16,10,47,70.768300,70.280900,-0.6887
klein9_single_in,4608,36864,4096,sweep,bf16,10,48,70.781800,69.978800,-1.1345
klein9_single_in,4608,36864,4096,sweep,bf16,10,49,71.017800,70.093300,-1.3018
klein9_single_in,4608,36864,4096,sweep,bf16,10,50,71.678000,69.940600,-2.4239
klein9_single_out,4608,4096,16384,sweep,bf16,10,0,41.475700,40.747400,-1.7560
klein9_single_out,4608,4096,16384,sweep,bf16,10,1,41.273800,40.117700,-2.8011
klein9_single_out,4608,4096,16384,sweep,bf16,10,2,41.399700,40.746900,-1.5768
klein9_single_out,4608,4096,16384,sweep,bf16,10,3,41.274100,40.717100,-1.3495
klein9_single_out,4608,4096,16384,sweep,bf16,10,4,40.880100,40.673300,-0.5059
klein9_single_out,4608,4096,16384,sweep,bf16,10,5,41.455600,40.691100,-1.8441
klein9_single_out,4608,4096,16384,sweep,bf16,10,6,41.301100,40.600100,-1.6973
klein9_single_out,4608,4096,16384,sweep,bf16,10,7,41.437100,40.287300,-2.7748
klein9_single_out,4608,4096,16384,sweep,bf16,10,8,41.352000,40.476200,-2.1179
klein9_single_out,4608,4096,16384,sweep,bf16,10,9,41.098900,40.627200,-1.1477
klein9_single_out,4608,4096,16384,sweep,bf16,10,10,40.703600,40.601400,-0.2511
klein9_single_out,4608,4096,16384,sweep,bf16,10,11,41.267600,40.694500,-1.3887
klein9_single_out,4608,4096,16384,sweep,bf16,10,12,41.493200,40.678800,-1.9627
klein9_single_out,4608,4096,16384,sweep,bf16,10,13,41.283400,40.772500,-1.2375
klein9_single_out,4608,4096,16384,sweep,bf16,10,14,41.332200,40.685700,-1.5642
klein9_single_out,4608,4096,16384,sweep,bf16,10,15,41.365700,40.753300,-1.4805
klein9_single_out,4608,4096,16384,sweep,bf16,10,16,40.660100,40.713500,0.1313
klein9_single_out,4608,4096,16384,sweep,bf16,10,17,40.707100,40.756100,0.1204
klein9_single_out,4608,4096,16384,sweep,bf16,10,18,41.297900,40.718300,-1.4035
klein9_single_out,4608,4096,16384,sweep,bf16,10,19,41.484700,40.809600,-1.6273
klein9_single_out,4608,4096,16384,sweep,bf16,10,20,41.381300,40.739300,-1.5514
klein9_single_out,4608,4096,16384,sweep,bf16,10,21,41.396900,40.764600,-1.5274
klein9_single_out,4608,4096,16384,sweep,bf16,10,22,41.099500,40.439200,-1.6066
klein9_single_out,4608,4096,16384,sweep,bf16,10,23,41.456700,40.382500,-2.5911
klein9_single_out,4608,4096,16384,sweep,bf16,10,24,41.404200,40.752300,-1.5745
klein9_single_out,4608,4096,16384,sweep,bf16,10,25,41.395100,40.720100,-1.6306
klein9_single_out,4608,4096,16384,sweep,bf16,10,26,41.509200,40.679100,-1.9998
klein9_single_out,4608,4096,16384,sweep,bf16,10,27,41.292900,40.768000,-1.2712
klein9_single_out,4608,4096,16384,sweep,bf16,10,28,41.481700,40.743400,-1.7798
klein9_single_out,4608,4096,16384,sweep,bf16,10,29,41.372000,38.921700,-5.9226
klein9_single_out,4608,4096,16384,sweep,bf16,10,30,41.566100,40.685600,-2.1183
klein9_single_out,4608,4096,16384,sweep,bf16,10,31,41.597000,40.899100,-1.6778
klein9_single_out,4608,4096,16384,sweep,bf16,10,32,41.542100,40.734300,-1.9445
klein9_single_out,4608,4096,16384,sweep,bf16,10,33,41.249900,40.890100,-0.8722
klein9_single_out,4608,4096,16384,sweep,bf16,10,34,41.508700,40.802600,-1.7011
klein9_single_out,4608,4096,16384,sweep,bf16,10,35,41.590900,40.735200,-2.0574
klein9_single_out,4608,4096,16384,sweep,bf16,10,36,41.131200,40.059600,-2.6053
klein9_single_out,4608,4096,16384,sweep,bf16,10,37,41.560900,40.881100,-1.6357
klein9_single_out,4608,4096,16384,sweep,bf16,10,38,41.500600,40.651800,-2.0453
klein9_single_out,4608,4096,16384,sweep,bf16,10,39,41.508500,40.842900,-1.6035
klein9_single_out,4608,4096,16384,sweep,bf16,10,40,41.415600,40.906500,-1.2292
klein9_single_out,4608,4096,16384,sweep,bf16,10,41,41.520700,40.732600,-1.8981
klein9_single_out,4608,4096,16384,sweep,bf16,10,42,41.003400,40.831600,-0.4190
klein9_single_out,4608,4096,16384,sweep,bf16,10,43,41.549600,40.851100,-1.6811
klein9_single_out,4608,4096,16384,sweep,bf16,10,44,41.546100,40.535700,-2.4320
klein9_single_out,4608,4096,16384,sweep,bf16,10,45,41.260100,40.855900,-0.9796
klein9_single_out,4608,4096,16384,sweep,bf16,10,46,41.488600,40.830300,-1.5867
klein9_single_out,4608,4096,16384,sweep,bf16,10,47,41.178000,40.720700,-1.1105
klein9_single_out,4608,4096,16384,sweep,bf16,10,48,40.758800,40.549400,-0.5138
klein9_single_out,4608,4096,16384,sweep,bf16,10,49,41.128200,40.909700,-0.5313
klein9_single_out,4608,4096,16384,sweep,bf16,10,50,41.567700,40.840900,-1.7485
h3_4k_q,4096,7168,5376,sweep,bf16,10,0,18.270800,18.383900,0.6190
h3_4k_q,4096,7168,5376,sweep,bf16,10,1,17.868100,18.711500,4.7201
h3_4k_q,4096,7168,5376,sweep,bf16,10,2,18.600900,18.469100,-0.7086
h3_4k_q,4096,7168,5376,sweep,bf16,10,3,18.373800,18.449500,0.4120
h3_4k_q,4096,7168,5376,sweep,bf16,10,4,18.436200,18.258400,-0.9644
h3_4k_q,4096,7168,5376,sweep,bf16,10,5,18.303100,18.397100,0.5136
h3_4k_q,4096,7168,5376,sweep,bf16,10,6,18.659000,18.476100,-0.9802
h3_4k_q,4096,7168,5376,sweep,bf16,10,7,18.391400,18.451200,0.3252
h3_4k_q,4096,7168,5376,sweep,bf16,10,8,18.391900,18.522800,0.7117
h3_4k_q,4096,7168,5376,sweep,bf16,10,9,18.326300,18.277500,-0.2663
h3_4k_q,4096,7168,5376,sweep,bf16,10,10,18.294000,18.702700,2.2341
h3_4k_q,4096,7168,5376,sweep,bf16,10,11,18.395200,18.411100,0.0864
h3_4k_q,4096,7168,5376,sweep,bf16,10,12,18.330700,18.612800,1.5389
h3_4k_q,4096,7168,5376,sweep,bf16,10,13,18.319000,18.297100,-0.1195
h3_4k_q,4096,7168,5376,sweep,bf16,10,14,18.646800,18.491900,-0.8307
h3_4k_q,4096,7168,5376,sweep,bf16,10,15,18.289300,18.388500,0.5424
h3_4k_q,4096,7168,5376,sweep,bf16,10,16,18.581000,18.614800,0.1819
h3_4k_q,4096,7168,5376,sweep,bf16,10,17,18.115200,18.722800,3.3541
h3_4k_q,4096,7168,5376,sweep,bf16,10,18,18.361500,18.055600,-1.6660
h3_4k_q,4096,7168,5376,sweep,bf16,10,19,18.651400,18.769700,0.6343
h3_4k_q,4096,7168,5376,sweep,bf16,10,20,18.134400,18.751400,3.4024
h3_4k_q,4096,7168,5376,sweep,bf16,10,21,18.429400,18.380900,-0.2632
h3_4k_q,4096,7168,5376,sweep,bf16,10,22,18.406800,18.172700,-1.2718
h3_4k_q,4096,7168,5376,sweep,bf16,10,23,18.337300,18.516100,0.9751
h3_4k_q,4096,7168,5376,sweep,bf16,10,24,18.288100,18.284300,-0.0208
h3_4k_q,4096,7168,5376,sweep,bf16,10,25,18.445000,18.631500,1.0111
h3_4k_q,4096,7168,5376,sweep,bf16,10,26,18.338900,18.519000,0.9821
h3_4k_q,4096,7168,5376,sweep,bf16,10,27,18.312800,18.426900,0.6231
h3_4k_q,4096,7168,5376,sweep,bf16,10,28,18.345600,18.405900,0.3287
h3_4k_q,4096,7168,5376,sweep,bf16,10,29,18.610600,18.524200,-0.4643
h3_4k_q,4096,7168,5376,sweep,bf16,10,30,18.159800,18.336600,0.9736
h3_4k_q,4096,7168,5376,sweep,bf16,10,31,18.481800,18.467700,-0.0763
h3_4k_q,4096,7168,5376,sweep,bf16,10,32,18.392800,18.708400,1.7159
h3_4k_q,4096,7168,5376,sweep,bf16,10,33,18.622700,18.304100,-1.7108
h3_4k_q,4096,7168,5376,sweep,bf16,10,34,18.438600,18.487100,0.2630
h3_4k_q,4096,7168,5376,sweep,bf16,10,35,18.648800,18.439300,-1.1234
h3_4k_q,4096,7168,5376,sweep,bf16,10,36,18.622900,18.087600,-2.8744
h3_4k_q,4096,7168,5376,sweep,bf16,10,37,18.396400,18.457700,0.3332
h3_4k_q,4096,7168,5376,sweep,bf16,10,38,18.620400,18.260500,-1.9328
h3_4k_q,4096,7168,5376,sweep,bf16,10,39,18.614400,18.351100,-1.4145
h3_4k_q,4096,7168,5376,sweep,bf16,10,40,18.653600,18.447800,-1.1033
h3_4k_q,4096,7168,5376,sweep,bf16,10,41,18.223300,18.417000,1.0629
h3_4k_q,4096,7168,5376,sweep,bf16,10,42,18.664400,18.254500,-2.1962
h3_4k_q,4096,7168,5376,sweep,bf16,10,43,18.631700,18.272200,-1.9295
h3_4k_q,4096,7168,5376,sweep,bf16,10,44,18.424600,18.483100,0.3175
h3_4k_q,4096,7168,5376,sweep,bf16,10,45,18.403400,18.211500,-1.0427
h3_4k_q,4096,7168,5376,sweep,bf16,10,46,18.437900,18.761000,1.7524
h3_4k_q,4096,7168,5376,sweep,bf16,10,47,18.426200,18.485500,0.3218
h3_4k_q,4096,7168,5376,sweep,bf16,10,48,18.314300,18.383800,0.3795
h3_4k_q,4096,7168,5376,sweep,bf16,10,49,18.423100,18.486400,0.3436
h3_4k_q,4096,7168,5376,sweep,bf16,10,50,18.404400,18.640500,1.2828
h3_4k_attention_out,4096,5376,7168,sweep,bf16,10,0,18.938700,19.108800,0.8982
h3_4k_attention_out,4096,5376,7168,sweep,bf16,10,1,18.706500,18.803600,0.5191
h3_4k_attention_out,4096,5376,7168,sweep,bf16,10,2,18.677000,18.755200,0.4187
h3_4k_attention_out,4096,5376,7168,sweep,bf16,10,3,19.083000,18.554300,-2.7705
h3_4k_attention_out,4096,5376,7168,sweep,bf16,10,4,18.744300,18.755300,0.0587
h3_4k_attention_out,4096,5376,7168,sweep,bf16,10,5,18.711900,18.862600,0.8054
h3_4k_attention_out,4096,5376,7168,sweep,bf16,10,6,18.448600,18.877100,2.3227
h3_4k_attention_out,4096,5376,7168,sweep,bf16,10,7,18.500800,18.840500,1.8361
h3_4k_attention_out,4096,5376,7168,sweep,bf16,10,8,18.982500,18.774900,-1.0936
h3_4k_attention_out,4096,5376,7168,sweep,bf16,10,9,18.917800,18.853400,-0.3404
h3_4k_attention_out,4096,5376,7168,sweep,bf16,10,10,18.721300,18.501700,-1.1730
h3_4k_attention_out,4096,5376,7168,sweep,bf16,10,11,18.711400,18.923100,1.1314
h3_4k_attention_out,4096,5376,7168,sweep,bf16,10,12,18.537500,18.863300,1.7575
h3_4k_attention_out,4096,5376,7168,sweep,bf16,10,13,18.693400,19.136800,2.3720
h3_4k_attention_out,4096,5376,7168,sweep,bf16,10,14,18.762800,18.569200,-1.0318
h3_4k_attention_out,4096,5376,7168,sweep,bf16,10,15,18.876800,18.706800,-0.9006
h3_4k_attention_out,4096,5376,7168,sweep,bf16,10,16,18.818800,18.592700,-1.2015
h3_4k_attention_out,4096,5376,7168,sweep,bf16,10,17,18.743800,19.143900,2.1346
h3_4k_attention_out,4096,5376,7168,sweep,bf16,10,18,18.920800,18.903300,-0.0925
h3_4k_attention_out,4096,5376,7168,sweep,bf16,10,19,18.771400,18.821300,0.2658
h3_4k_attention_out,4096,5376,7168,sweep,bf16,10,20,18.677500,18.539700,-0.7378
h3_4k_attention_out,4096,5376,7168,sweep,bf16,10,21,18.941200,18.883700,-0.3036
h3_4k_attention_out,4096,5376,7168,sweep,bf16,10,22,18.726200,18.817400,0.4870
h3_4k_attention_out,4096,5376,7168,sweep,bf16,10,23,18.835400,18.852200,0.0892
h3_4k_attention_out,4096,5376,7168,sweep,bf16,10,24,18.694600,18.854500,0.8553
h3_4k_attention_out,4096,5376,7168,sweep,bf16,10,25,18.740400,18.544900,-1.0432
h3_4k_attention_out,4096,5376,7168,sweep,bf16,10,26,18.518800,18.587500,0.3710
h3_4k_attention_out,4096,5376,7168,sweep,bf16,10,27,18.996300,19.150500,0.8117
h3_4k_attention_out,4096,5376,7168,sweep,bf16,10,28,18.742900,18.737000,-0.0315
h3_4k_attention_out,4096,5376,7168,sweep,bf16,10,29,18.632100,18.866900,1.2602
h3_4k_attention_out,4096,5376,7168,sweep,bf16,10,30,19.011100,18.809700,-1.0594
h3_4k_attention_out,4096,5376,7168,sweep,bf16,10,31,18.726900,19.225900,2.6646
h3_4k_attention_out,4096,5376,7168,sweep,bf16,10,32,18.724100,18.519400,-1.0932
h3_4k_attention_out,4096,5376,7168,sweep,bf16,10,33,18.452700,18.574100,0.6579
h3_4k_attention_out,4096,5376,7168,sweep,bf16,10,34,18.636000,18.801200,0.8865
h3_4k_attention_out,4096,5376,7168,sweep,bf16,10,35,18.684000,18.812700,0.6888
h3_4k_attention_out,4096,5376,7168,sweep,bf16,10,36,18.721900,18.732400,0.0561
h3_4k_attention_out,4096,5376,7168,sweep,bf16,10,37,18.979700,18.812400,-0.8815
h3_4k_attention_out,4096,5376,7168,sweep,bf16,10,38,18.473400,19.098400,3.3832
h3_4k_attention_out,4096,5376,7168,sweep,bf16,10,39,18.694100,18.898000,1.0907
h3_4k_attention_out,4096,5376,7168,sweep,bf16,10,40,18.456300,18.882400,2.3087
h3_4k_attention_out,4096,5376,7168,sweep,bf16,10,41,18.815800,18.795100,-0.1100
h3_4k_attention_out,4096,5376,7168,sweep,bf16,10,42,19.057700,18.845600,-1.1129
h3_4k_attention_out,4096,5376,7168,sweep,bf16,10,43,18.437800,18.836200,2.1608
h3_4k_attention_out,4096,5376,7168,sweep,bf16,10,44,18.687400,18.835200,0.7909
h3_4k_attention_out,4096,5376,7168,sweep,bf16,10,45,19.077300,19.419100,1.7917
h3_4k_attention_out,4096,5376,7168,sweep,bf16,10,46,18.816800,18.678600,-0.7344
h3_4k_attention_out,4096,5376,7168,sweep,bf16,10,47,18.591700,18.907400,1.6981
h3_4k_attention_out,4096,5376,7168,sweep,bf16,10,48,18.852700,18.992600,0.7421
h3_4k_attention_out,4096,5376,7168,sweep,bf16,10,49,18.813300,18.699600,-0.6044
h3_4k_attention_out,4096,5376,7168,sweep,bf16,10,50,18.854600,18.935500,0.4291
h3_4k_ffn_down,4096,5376,14336,sweep,bf16,10,0,41.310100,40.172800,-2.7531
h3_4k_ffn_down,4096,5376,14336,sweep,bf16,10,1,41.252300,40.155000,-2.6600
h3_4k_ffn_down,4096,5376,14336,sweep,bf16,10,2,40.850500,40.163600,-1.6815
h3_4k_ffn_down,4096,5376,14336,sweep,bf16,10,3,41.229800,40.157000,-2.6020
h3_4k_ffn_down,4096,5376,14336,sweep,bf16,10,4,41.325200,40.102200,-2.9595
h3_4k_ffn_down,4096,5376,14336,sweep,bf16,10,5,41.070800,40.180100,-2.1687
h3_4k_ffn_down,4096,5376,14336,sweep,bf16,10,6,40.644700,40.215900,-1.0550
h3_4k_ffn_down,4096,5376,14336,sweep,bf16,10,7,41.278900,40.217900,-2.5703
h3_4k_ffn_down,4096,5376,14336,sweep,bf16,10,8,41.206900,39.977600,-2.9832
h3_4k_ffn_down,4096,5376,14336,sweep,bf16,10,9,41.202600,40.269200,-2.2654
h3_4k_ffn_down,4096,5376,14336,sweep,bf16,10,10,41.283300,40.190700,-2.6466
h3_4k_ffn_down,4096,5376,14336,sweep,bf16,10,11,41.215800,40.234800,-2.3802
h3_4k_ffn_down,4096,5376,14336,sweep,bf16,10,12,41.142300,40.129400,-2.4619
h3_4k_ffn_down,4096,5376,14336,sweep,bf16,10,13,41.257000,40.224500,-2.5026
h3_4k_ffn_down,4096,5376,14336,sweep,bf16,10,14,40.854900,40.175900,-1.6620
h3_4k_ffn_down,4096,5376,14336,sweep,bf16,10,15,41.231300,40.233400,-2.4202
h3_4k_ffn_down,4096,5376,14336,sweep,bf16,10,16,41.268700,40.213700,-2.5564
h3_4k_ffn_down,4096,5376,14336,sweep,bf16,10,17,41.262500,40.152500,-2.6901
h3_4k_ffn_down,4096,5376,14336,sweep,bf16,10,18,41.230400,40.185700,-2.5338
h3_4k_ffn_down,4096,5376,14336,sweep,bf16,10,19,41.310700,40.101300,-2.9276
h3_4k_ffn_down,4096,5376,14336,sweep,bf16,10,20,41.741600,41.080500,-1.5838
h3_4k_ffn_down,4096,5376,14336,sweep,bf16,10,21,41.305500,40.613300,-1.6758
h3_4k_ffn_down,4096,5376,14336,sweep,bf16,10,22,41.227200,40.237100,-2.4016
h3_4k_ffn_down,4096,5376,14336,sweep,bf16,10,23,41.244000,40.206900,-2.5145
h3_4k_ffn_down,4096,5376,14336,sweep,bf16,10,24,41.299900,40.228300,-2.5947
h3_4k_ffn_down,4096,5376,14336,sweep,bf16,10,25,41.280800,40.151200,-2.7364
h3_4k_ffn_down,4096,5376,14336,sweep,bf16,10,26,41.325900,40.251800,-2.5991
h3_4k_ffn_down,4096,5376,14336,sweep,bf16,10,27,41.293100,40.185700,-2.6818
h3_4k_ffn_down,4096,5376,14336,sweep,bf16,10,28,41.260100,40.104300,-2.8013
h3_4k_ffn_down,4096,5376,14336,sweep,bf16,10,29,41.277200,40.127000,-2.7865
h3_4k_ffn_down,4096,5376,14336,sweep,bf16,10,30,41.279100,40.245200,-2.5047
h3_4k_ffn_down,4096,5376,14336,sweep,bf16,10,31,41.228300,40.199200,-2.4961
h3_4k_ffn_down,4096,5376,14336,sweep,bf16,10,32,41.149800,40.210500,-2.2826
